ResponseId,ih_final,qid,text,review_topic,w3_qid,respect,enjoy_numConf_original,persuasive_numConf_original,articulatedConf_original,informativeConf_original,aggressiveConf_original,persuasive_meConf_original,enjoy_numConf_conf,persuasive_numConf_conf,articulatedConf_conf,informativeConf_conf,aggressiveConf_conf,persuasive_meConf_conf,original_text,posConf
R_yWOfEMJ50BqxjnH,y,gc_IHy_49,"I believe that gun ownership laws in the U.S. should be made stricter. Although I am not an expert in this area, there seem to be a lot of statistics that support my viewpoint. I think that stricter gun ownership laws could lead to fewer mass shootings. I also think that stricter gun laws might force our nation to address the issue of mental health in a better and more on-the-nose way.",gc,gc_IHy_49_0,50.714285714285715,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_2SCtgWQznTSqk2s,y,gc_IHy_49,"I believe that gun ownership laws in the U.S. should be made stricter. Although I am not an expert in this area, there seem to be a lot of statistics that support my viewpoint. I think that stricter gun ownership laws could lead to fewer mass shootings. I also think that stricter gun laws might force our nation to address the issue of mental health in a better and more on-the-nose way.",gc,gc_IHy_49_0,50.714285714285715,1,1,1,1,1,1,1,1,1,1,1,1,True,True
R_1f9NjMP7610EiE6,n,gc_IHy_49,"My conviction that gun ownership regulations in the United States should be tightened is supported by several statistics, and tighter gun rules could result in fewer mass shootings and push our country to confront the issue of mental health more effectively.",gc,gc_IHy_49_2,50.714285714285715,1,1,1,1,1,1,1,1,1,1,1,1,False,True
R_2doLqxWTLjD9Z9y,y,im_IHy_118,"Immigration might be helping our nation more than it is doing harm. I can't be completely sure, but immigrants seem to be coming to the U.S. for a better life and want to work to make a better life here while also making our country better. It could be that more immigrants coming to the U.S. is helping our economy and culture as a whole, but I am not sure. Immigrants may be doing more than we think to make our country a great place to live and work.",im,im_IHy_118_0,80.55555555555556,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_7WZvdaTwjBdQQmd,y,im_IHy_118,"Immigration might be helping our nation more than it is doing harm. I can't be completely sure, but immigrants seem to be coming to the U.S. for a better life and want to work to make a better life here while also making our country better. It could be that more immigrants coming to the U.S. is helping our economy and culture as a whole, but I am not sure. Immigrants may be doing more than we think to make our country a great place to live and work.",im,im_IHy_118_0,80.55555555555556,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_265TYi4C2rroZvN,n,im_IHy_118,Immigration is helping our nation more than it is doing harm. Immigrants seem to be coming to the U.S. for a better life and want to work to make a better life here while also making our country better. More immigrants coming to the U.S. is helping our economy and cluture as a whole. Immgrants are doing more than we think to make our country a great place to live and work.,im,im_IHy_118_1,80.55555555555556,0,0,1,1,0,0,1,1,1,1,0,1,False,True
R_21aYuSuOxVciyMu,y,im_IHy_27,"More immigrants might help strengthen our available workforce and economies. I'm not sure, but this may enhance our countries culture diversity. New jobs may be created to support the new people in the country. Some of these people may be able to start businesses that would probably strengthen our economy.",im,im_IHy_27_0,54.54545454545455,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_32JbR4JGHlv3wSr,y,im_IHy_27,"More immigrants might help strengthen our available workforce and economies. I'm not sure, but this may enhance our countries culture diversity. New jobs may be created to support the new people in the country. Some of these people may be able to start businesses that would probably strengthen our economy.",im,im_IHy_27_0,54.54545454545455,0,1,1,1,0,0,1,1,1,1,1,1,True,True
R_solnLdRE2nQ8Kpr,n,im_IHy_27,More immigrants would help strengthen our available workforce and economies and would enhance our countries culture diversity. New jobs can be created to support the new people in the country. Some of these people could also start businesses that would probably strengthen our economy,im,im_IHy_27_2,54.54545454545455,1,1,1,1,0,1,1,1,1,1,0,1,False,True
R_3fDbdh1CV6pm7OU,y,im_IHy_120,"I think immigration has done more good than harm. There are many immigrants who have reached high achievements. I'm no expert, bit immigrants seem to be hard working. They seem to be grateful for the opportunities in the US.",im,im_IHy_120_0,66.11111111111111,1,1,1,1,0,0,1,1,1,1,1,1,True,True
R_3Pe55383KdR2bEX,y,im_IHy_120,"I think immigration has done more good than harm. There are many immigrants who have reached high achievements. I'm no expert, bit immigrants seem to be hard working. They seem to be grateful for the opportunities in the US.",im,im_IHy_120_0,66.11111111111111,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_OH9dDz55F0Pbw5P,n,im_IHy_120,"Immigration has done more good than harm. There are many immigrants who have reached high achievements. You don't have to be an expert, bit immigrants seem to be hard working. They are grateful for the opportunities in the US.",im,im_IHy_120_3,66.11111111111111,0,0,0,0,0,0,1,1,1,1,0,0,False,True
R_1ohSvGrvRzdD5Z6,n,im_IHn_28,Anyone who says recent immigration into the US has caused more harm than good is wrong. There is no doubt that immigrants do the jobs that others will not. Crime is not higher in their communities than with any other demographic. I know that immigrants make the US economy stronger.,im,im_IHn_28_0,65.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,True,True
R_3CJbmYwhCUbV1CA,y,im_IHn_28,"I do not know for sure, but anyone who says recent immigration into the U.S. has caused more harm than good could be wrong. There is possibly no doubt that immigrants do the jobs that others will not. Crime may not be higher in their communities than with any other demographic. I may be possible that immigrants make the US economy stronger.",im,im_IHn_28_1,65.45454545454545,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_1kZcK6EnprhzO4b,y,im_IHn_28,"People that say recent immigration into the US has caused more harm than good may not be aware of all the facts. In my experience, immigrants do the jobs that others will not. Crime is not higher in their communities than with any other demographic. I think that immigrants make the US economy stronger.",im,im_IHn_28_3,65.45454545454545,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_1gkJAuytbYLPD3M,n,im_IHn_119,Immigrants are not a threat to our jobs or community security. People who think it's a bad idea to allow more immigration need to go read up on the subject. Our society is not going to suffer if immigrants move into my community. Immigrants are not dangerous.,im,im_IHn_119_0,58.25,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1Cw3lcEkghyih97,y,im_IHn_119,Immigrants are probably not a threat to our jobs or community security. I think everyone should read up on the subject. Our society is unlikely to suffer if immigrants move into my community. Immigrants aren't always dangerous.,im,im_IHn_119_1,58.25,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_UnjdsivdryLsu41,y,im_IHn_119,I think immigrants are not a threat to our jobs or community security. People who think it's a bad idea to allow more immigration could read up on the subject. Our society may not suffer if immigrants move into my community. Immigrants may not be dangerous.,im,im_IHn_119_3,58.25,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_2QLOqakUfoPLpQG,n,im_IHn_84,There is no doubt that recent immigration has assisted the U.S. economy. These immigrants come in and take jobs we don't want. Who could find fault with that? We definitely need to encourage immigration.,im,im_IHn_84_0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_qJx8hZ1JV9TajPr,n,im_IHn_84,There is no doubt that recent immigration has assisted the U.S. economy. These immigrants come in and take jobs we don't want. Who could find fault with that? We definitely need to encourage immigration.,im,im_IHn_84_0,45.0,1,1,1,1,0,1,0,0,0,0,0,0,True,False
R_1li1FIeffTTwk0j,y,im_IHn_84,I believe that recent immigration has assisted the U.S. economy. These immigrants come in and take jobs we don't want as far as I know. Who could find fault with that? I think we need to encourage immigration.,im,im_IHn_84_3,45.0,1,1,1,1,0,1,1,1,1,1,0,1,False,False
R_3fDbdh1CV6pm7OU,y,im_IHy_23,"I am not immigration expert, but I love immigrants. They bring so much good to our country. Others might have better grasps on the issue, but I know what I see. They are a huge bonus to us.",im,im_IHy_23_0,55.666666666666664,1,0,0,0,0,0,1,1,1,1,1,1,True,True
R_3EstmbXmfDz8KhG,y,im_IHy_23,"I am not immigration expert, but I love immigrants. They bring so much good to our country. Others might have better grasps on the issue, but I know what I see. They are a huge bonus to us.",im,im_IHy_23_0,55.666666666666664,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_1qWHHnvaLKHzfq3,n,im_IHy_23,I love immigrants and i find that they do many good things for our country. When i look at the immigration issue i see that it is a huge bonus to the country.,im,im_IHy_23_3,55.666666666666664,1,1,1,0,0,1,1,1,1,1,0,1,False,True
R_1ITdjM81a1f8WSa,y,im_IHy_28,"While I am not an expert on this topic, I believe that immigrants have helped the US more than hurt it. From what I've read, immigrants contribute to many industries that are essential to our system. According to those more knowledgeable than me, rates of crime by immigrants is not higher than the rates for everyone. Immigrants pay a lot in tax.",im,im_IHy_28_0,66.25,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_2wzTWuhZlXo5NQU,y,im_IHy_28,"While I am not an expert on this topic, I believe that immigrants have helped the US more than hurt it. From what I've read, immigrants contribute to many industries that are essential to our system. According to those more knowledgeable than me, rates of crime by immigrants is not higher than the rates for everyone. Immigrants pay a lot in tax.",im,im_IHy_28_0,66.25,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_3iKeE2xY5hVHzKa,n,im_IHy_28,Immigrants have helped the US more than hurt it. Immigrants contribute to many industries that are essential to our system. Rates of crime by immigrants is not higher than the rates for everyone. Immigrants pay a lot in tax.,im,im_IHy_28_2,66.25,0,0,0,0,0,0,1,1,1,1,0,1,False,True
R_1reLwmIvwTJS1PC,y,im_IHy_13,"I think, but I am not sure if recent immigration into the U.S. has benefitted us quite a bit. I trust President Biden and he has opened our borders. So I assume this must be a good thing. Maybe we will see many more talented people come into the U.S.",im,im_IHy_13_0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_BwSundXJAGnnKo1,n,im_IHy_13,"Recent immigration into the US has definitely benefitted us quite a bit. I trust President Biden in opening our borders, which is obviously a good thing. Now we'll see more talented people come into the US.",im,im_IHy_13_5,45.0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_Uiq3SZWQss2A2oF,n,im_IHy_13,Recent immigration into the U.S. has benefitted us quite a bit. President Biden is obviously trustworthy and he has opened our borders. We will definitely see many more talented people come into the U.S.,im,im_IHy_13_1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_1ITdjM81a1f8WSa,y,im_IHy_101,"In my opinion, recent immigration into the U.S. has done more good than harm. Immigrants are willing to fill job vacancies in farming and the construction businesses and other industries where there were large shortages or workers. Also, immigrants bring diverse talents and skills to the U.S. that makes U.S. more competitive. Immigrants are willing to work for lower pay and have been very beneficial to the work force in the U.S. I strongly support immigration into the U.S. but am always willing to discuss different points of view.",im,im_IHy_101_0,58.25,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_8dChFpsuc53qY3n,y,im_IHy_101,"In my opinion, recent immigration into the U.S. has done more good than harm. Immigrants are willing to fill job vacancies in farming and the construction businesses and other industries where there were large shortages or workers. Also, immigrants bring diverse talents and skills to the U.S. that makes U.S. more competitive. Immigrants are willing to work for lower pay and have been very beneficial to the work force in the U.S. I strongly support immigration into the U.S. but am always willing to discuss different points of view.",im,im_IHy_101_0,58.25,1,1,0,0,0,1,1,1,1,1,1,1,True,True
R_AAJNVG2NVOXDLnX,n,im_IHy_101,"Recent immigration into the U.S. has done more good than harm. Immigrants are willing to fill job vacancies in farming and the construction businesses and other industries where there were large shortages or workers. Also, immigrants bring diverse talents and skills to the U.S. that makes U.S. more competitive. Immigrants are willing to work for lower pay and have been very beneficial to the work force in the U.S. I strongly support immigration into the U.S.",im,im_IHy_101_4,58.25,1,0,1,0,0,0,1,1,1,1,0,1,False,True
