ResponseId,qid,w3_qid,ih_final,review_q_order,review_assignment,review_topic,review_ih,review_type,persuasive,enjoy,qnum,enjoy_num,persuasive_num,weight_enjoy,weight_persuasive,informative,articulated,aggressive,persuasive_me,index_all,index_obj,female,age,white,hispanic_ind,college,topic_oppinion_num,seven_point_party_num,weight_index_all,weight_index_obj,text
R_3IbgT3xZga5Z1Ug,cc_IHy_206,cc_IHy_206_0,y,cc_IHy_133_0|cc_IHy_36_0|cc_IHy_206_0|cc_IHy_44_0|cc_IHy_134_0,cc_IHy_or,cc,IHy,or,Moderately persuasive,Moderately enjoyable,3,2,2,0.25,0.25,2,2,1,2,2.1666666666666665,2,0,39,1,0,0,2,2,0.25,0.25,"I'm no expert, but I think the U.S. should do more to prevent climate change and extreme weather events. In the past year, the extreme weather conditions are getting worse. The devastating floods, tornadoes, and fires in my opinion are getting worse and worse. I think the U.S. needs to act immediately while there is still time to turn things around. I am always open to discuss different opinions on this matter."
R_3IbgT3xZga5Z1Ug,cc_IHy_44,cc_IHy_44_0,y,cc_IHy_133_0|cc_IHy_36_0|cc_IHy_206_0|cc_IHy_44_0|cc_IHy_134_0,cc_IHy_or,cc,IHy,or,Not at all persuasive,Slightly enjoyable,4,1,0,0.25,0.25,0,1,0,0,1,0.5,0,39,1,0,0,2,2,0.25,0.25,Climate change is a huge issue facing us but I am not the most knowledgeable on it. We can see the issues around us and they should be fixed. I hope there are changes soon. Obviously we need to have experts weigh in.
R_3IbgT3xZga5Z1Ug,cc_IHy_134,cc_IHy_134_0,y,cc_IHy_133_0|cc_IHy_36_0|cc_IHy_206_0|cc_IHy_44_0|cc_IHy_134_0,cc_IHy_or,cc,IHy,or,Slightly persuasive,Slightly enjoyable,5,1,1,0.25,0.25,1,1,0,1,1.5,1,0,39,1,0,0,2,2,0.25,0.25,"Although I'm not an expert on this subject, I really do believe climate change is happening. Just look at all the wildfires, hurricanes, tornadoes and water level changes. I am pretty sure it's because of climate change."
R_3GrkJVXEQWHre2W,gc_IHy_29,gc_IHy_29_4,n,gc_IHy_29_4|gc_IHy_109_2|gc_IHy_107_1|gc_IHy_29_3|gc_IHy_22_3,gc_IHy_ed,gc,IHy,ed,Slightly persuasive,Slightly enjoyable,1,1,1,0.034482758620689655,0.034482758620689655,3,2,0,0,1.8333333333333333,1,1,48,1,0,0,2,1,0.034482758620689655,0.034482758620689655,"We need to talk about the lack of gun laws in the country that allow guns to get into the wrong hands. Obviously, we can all agree that mass shootings should end and new regulations or punishments need to be in place. It's far past time to set stronger laws; there is no other solution."
R_3GrkJVXEQWHre2W,gc_IHy_109,gc_IHy_109_2,n,gc_IHy_29_4|gc_IHy_109_2|gc_IHy_107_1|gc_IHy_29_3|gc_IHy_22_3,gc_IHy_ed,gc,IHy,ed,Moderately persuasive,Very enjoyable,2,3,2,0.0625,0.0625,4,4,1,3,3.1666666666666665,2.5,1,48,1,0,0,2,1,0.0625,0.0625,Adjusting gun laws will save lives. Gun owners are responsible. Making stricter laws will stop gun violence. United States should fix gun laws.
R_3GrkJVXEQWHre2W,gc_IHy_107,gc_IHy_107_1,n,gc_IHy_29_4|gc_IHy_109_2|gc_IHy_107_1|gc_IHy_29_3|gc_IHy_22_3,gc_IHy_ed,gc,IHy,ed,Slightly persuasive,Slightly enjoyable,3,1,1,0.047619047619047616,0.047619047619047616,1,1,0,1,1.5,1,1,48,1,0,0,2,1,0.047619047619047616,0.047619047619047616,"We should definitely enact more gun safety laws. All of those shootings are quite concerning. I know that if it's harder to get a gun, the shootings will become much fewer. It sounds reasonable to me."
R_3GrkJVXEQWHre2W,gc_IHy_29,gc_IHy_29_3,n,gc_IHy_29_4|gc_IHy_109_2|gc_IHy_107_1|gc_IHy_29_3|gc_IHy_22_3,gc_IHy_ed,gc,IHy,ed,Extremely persuasive,Extremely enjoyable,4,4,4,0.034482758620689655,0.034482758620689655,4,4,4,4,3.3333333333333335,4,1,48,1,0,0,2,1,0.034482758620689655,0.034482758620689655,we need to talk about the lack of gun laws in the country that allow guns to get into the wrong hands. we all agree that mass shootings should end and new regulations or punishments should be in place. its time to set stronger laws and see that works.
R_3GrkJVXEQWHre2W,gc_IHy_22,gc_IHy_22_3,n,gc_IHy_29_4|gc_IHy_109_2|gc_IHy_107_1|gc_IHy_29_3|gc_IHy_22_3,gc_IHy_ed,gc,IHy,ed,Not at all persuasive,Not at all enjoyable,5,0,0,0.037037037037037035,0.037037037037037035,1,1,0,0,1,0,1,48,1,0,0,2,1,0.037037037037037035,0.037037037037037035,Gun ownership laws should be stricter. Lots of people love guns and the Second Amendment gives people the right to be armed. If we just talk to each other we can come up with some solutions. Mass shootings are becoming commonplace and something like an assault weapons ban would help.
R_3Ditjs2tk4qzUFf,gc_IHy_41,gc_IHy_41_2,n,gc_IHy_41_2|gc_IHy_63_1|gc_IHy_112_1|gc_IHy_15_2|gc_IHy_110_3,gc_IHy_ed,gc,IHy,ed,Moderately persuasive,Moderately enjoyable,1,2,2,0.058823529411764705,0.058823529411764705,2,2,1,2,2.1666666666666665,2,0,35,1,0,1,2,2,0.058823529411764705,0.058823529411764705,"I think gun ownership laws in the US should be made stricter because guns are a weapon where it's only purpose is to kill. It is frightening to hear the stories on the news of young children being killed at school, and the needs to be steps to help prevent that sort of thing. We need to do more. The most helpful would be stricter gun laws."
R_3Ditjs2tk4qzUFf,gc_IHy_63,gc_IHy_63_1,n,gc_IHy_41_2|gc_IHy_63_1|gc_IHy_112_1|gc_IHy_15_2|gc_IHy_110_3,gc_IHy_ed,gc,IHy,ed,Moderately persuasive,Moderately enjoyable,2,2,2,0.03571428571428571,0.03571428571428571,2,2,1,2,2.1666666666666665,2,0,35,1,0,1,2,2,0.03571428571428571,0.03571428571428571,The answer to the prevailing gun violence in the U.S. is to have stricter gun laws. Stricter gun laws would help keep guns out of the hands of people who may commit crimes. This is the best way forward.
R_3Ditjs2tk4qzUFf,gc_IHy_112,gc_IHy_112_1,n,gc_IHy_41_2|gc_IHy_63_1|gc_IHy_112_1|gc_IHy_15_2|gc_IHy_110_3,gc_IHy_ed,gc,IHy,ed,Moderately persuasive,Moderately enjoyable,3,2,2,0.09090909090909091,0.09090909090909091,2,2,2,2,2,2,0,35,1,0,1,2,2,0.09090909090909091,0.09090909090909091,There are too many shootings. Guns are too easily accessed. It is not right for a kid to bring a gun to school or a stranger to threaten others at a public place. It is unnecessary violence that occurs.
R_3Ditjs2tk4qzUFf,gc_IHy_15,gc_IHy_15_2,n,gc_IHy_41_2|gc_IHy_63_1|gc_IHy_112_1|gc_IHy_15_2|gc_IHy_110_3,gc_IHy_ed,gc,IHy,ed,Slightly persuasive,Slightly enjoyable,4,1,1,0.05555555555555555,0.05555555555555555,1,1,1,1,1.3333333333333333,1,0,35,1,0,1,2,2,0.05555555555555555,0.05555555555555555,Gun control is a controversial topic. The best way to address the issue is basic gun control legislation.
R_3Ditjs2tk4qzUFf,gc_IHy_110,gc_IHy_110_3,n,gc_IHy_41_2|gc_IHy_63_1|gc_IHy_112_1|gc_IHy_15_2|gc_IHy_110_3,gc_IHy_ed,gc,IHy,ed,Slightly persuasive,Moderately enjoyable,5,2,1,0.03333333333333333,0.03333333333333333,1,1,1,1,1.5,1.5,0,35,1,0,1,2,2,0.03333333333333333,0.03333333333333333,"I know there should be more gun control, I'm sure on how helpful that would be. I know it's important to pass a law. I don't see the need to have a gun in the house for protection."
R_1pXOEeHSg5HT7h4,cc_IHn_212,cc_IHn_212_2,y,cc_IHn_212_2|cc_IHn_173_2|cc_IHn_53_1|cc_IHn_151_2|cc_IHn_232_2,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Moderately enjoyable,1,2,1,0.125,0.125,1,1,0,0,1.5,1.5,1,21,0,0,1,2,1,0.125,0.125,"I believe the U.S. might not be doing enough to prevent climate change. Most people probably are too focused on politicizing the topic and ignoring the science behind it. They just want to be right. I'm not sure, but they seem to be incapable of opening their minds to differing ideas."
R_1pXOEeHSg5HT7h4,cc_IHn_173,cc_IHn_173_2,y,cc_IHn_212_2|cc_IHn_173_2|cc_IHn_53_1|cc_IHn_151_2|cc_IHn_232_2,cc_IHn_ed,cc,IHn,ed,Moderately persuasive,Moderately enjoyable,2,2,2,0.09090909090909091,0.09090909090909091,1,1,2,1,1.5,2,1,21,0,0,1,2,1,0.09090909090909091,0.09090909090909091,"The U.S. should probably do more to prevent climate change, and I don't understand why Republicans disagree. The weather seems to be more extreme. People currently appear to be largely effected by climate change. I don't know of anyone doing anything to change, or prevent it."
R_1pXOEeHSg5HT7h4,cc_IHn_53,cc_IHn_53_1,y,cc_IHn_212_2|cc_IHn_173_2|cc_IHn_53_1|cc_IHn_151_2|cc_IHn_232_2,cc_IHn_ed,cc,IHn,ed,Very persuasive,Very enjoyable,3,3,3,0.09090909090909091,0.09090909090909091,3,1,1,2,2.5,3,1,21,0,0,1,2,1,0.09090909090909091,0.09090909090909091,"People migh not be being as careful as they could in the way they treat the environment. People seem to litter without forethought. In my opinion, more environmental regulation needs to be enacted. People just don't seem to be thinking on their own, and might benefit from being regulated."
R_1pXOEeHSg5HT7h4,cc_IHn_151,cc_IHn_151_2,y,cc_IHn_212_2|cc_IHn_173_2|cc_IHn_53_1|cc_IHn_151_2|cc_IHn_232_2,cc_IHn_ed,cc,IHn,ed,Moderately persuasive,Slightly enjoyable,4,1,2,0.125,0.125,1,2,3,1,1.3333333333333333,1.5,1,21,0,0,1,2,1,0.125,0.125,"Climate change seems like it is happening, but I am not sure. I think the U.S. should probably do more to prevent climate change and extreme weather events. I think that no one should be exempt from doing their part to prevent the detrimental effects of climate change on our country"
R_1pXOEeHSg5HT7h4,cc_IHn_232,cc_IHn_232_2,y,cc_IHn_212_2|cc_IHn_173_2|cc_IHn_53_1|cc_IHn_151_2|cc_IHn_232_2,cc_IHn_ed,cc,IHn,ed,Very persuasive,Very enjoyable,5,3,3,0.08333333333333333,0.08333333333333333,4,4,3,3,3,3,1,21,0,0,1,2,1,0.08333333333333333,0.08333333333333333,"In my opinion, it is evident that the U.S. needs to take significant steps to prevent climate change and extreme weather events. Although there may be differing opinions on the best course of action, there seems to be a scientific consensus on the role of human activities in causing these issues, although I am not an expert on this topic myself. I think it's essential to prioritize environmental sustainability over short-term economic growth and consider the moral obligation we have to future generations. While there may be some concerns about the feasibility and cost of certain policies, failure to act now may result in catastrophic outcomes that could impact us all."
R_2Qy5WW5F8aWus30,cc_IHn_247,cc_IHn_247_2,y,cc_IHn_247_2|cc_IHn_123_2|cc_IHn_16_1|cc_IHn_4_2|cc_IHn_70_1,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Slightly enjoyable,1,1,1,0.0625,0.0625,1,1,0,1,1.5,1,1,25,0,0,1,2,1,0.0625,0.0625,I'm no expert but it seems that we need to do more to prevent climate change. It seems that the lack of care is causing extreme weather events. We may need to take better care of the earth. I'm not sure why people aren't more proactive on this but I would love to learn more.
R_2Qy5WW5F8aWus30,cc_IHn_123,cc_IHn_123_2,y,cc_IHn_247_2|cc_IHn_123_2|cc_IHn_16_1|cc_IHn_4_2|cc_IHn_70_1,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Not at all enjoyable,2,0,1,0.09090909090909091,0.09090909090909091,0,0,0,0,0.8333333333333334,0.5,1,25,0,0,1,2,1,0.09090909090909091,0.09090909090909091,"Climate change is likely a huge problem. Its effects might harm all Americans eventually. Experts state we should act now to limit damage, but I am not sure. However, we might risk jobs in non-ecofriendly industries."
R_2Qy5WW5F8aWus30,cc_IHn_16,cc_IHn_16_1,y,cc_IHn_247_2|cc_IHn_123_2|cc_IHn_16_1|cc_IHn_4_2|cc_IHn_70_1,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Slightly enjoyable,3,1,1,0.125,0.125,1,1,0,1,1.5,1,1,25,0,0,1,2,1,0.125,0.125,"Climate change is possibly an issue and we might need to do whatever we can to help combat it. I mean, just look at the number of strong storms we already got this year. Look at polar bears being pushed into human habitats. I'm no expert but, think about how strong and frequent the hurricanes are now."
R_2Qy5WW5F8aWus30,cc_IHn_4,cc_IHn_4_2,y,cc_IHn_247_2|cc_IHn_123_2|cc_IHn_16_1|cc_IHn_4_2|cc_IHn_70_1,cc_IHn_ed,cc,IHn,ed,Moderately persuasive,Slightly enjoyable,4,1,2,0.125,0.125,2,2,0,2,2.1666666666666665,1.5,1,25,0,0,1,2,1,0.125,0.125,The US should do more to prevent climate change. There is a great deal of debate on the subject and I think that we should make decisions based on the best available science.
R_2Qy5WW5F8aWus30,cc_IHn_70,cc_IHn_70_1,y,cc_IHn_247_2|cc_IHn_123_2|cc_IHn_16_1|cc_IHn_4_2|cc_IHn_70_1,cc_IHn_ed,cc,IHn,ed,Very persuasive,Slightly enjoyable,5,1,3,0.08333333333333333,0.08333333333333333,3,3,1,3,2.6666666666666665,2,1,25,0,0,1,2,1,0.08333333333333333,0.08333333333333333,The US may need to invest in more sustainable energy. The Us could invest in infrastructure that may reduce our carbon footprint. The Us needs to consider making the move away from fossil fuels. The politicians should maybe consider taking less money from the fossil fuel industry and focus on the health of the people.
R_1n72sUK798e5MZZ,cc_IHn_43,cc_IHn_43_2,y,cc_IHn_43_2|cc_IHn_231_3|cc_IHn_40_4|cc_IHn_25_3|cc_IHn_200_2,cc_IHn_ed,cc,IHn,ed,Very persuasive,Very enjoyable,1,3,3,0.08333333333333333,0.08333333333333333,1,3,0,4,3,3,1,53,1,0,1,2,2,0.08333333333333333,0.08333333333333333,"It is my belief that climate change is happening and the effects of man-made pollutants is leading to more and more extreme weather events. Many scientists believe that continued inaction will put our planet and future generations at risk. While some may disagree, I believe it's in our best interest to act now."
R_1n72sUK798e5MZZ,cc_IHn_231,cc_IHn_231_3,y,cc_IHn_43_2|cc_IHn_231_3|cc_IHn_40_4|cc_IHn_25_3|cc_IHn_200_2,cc_IHn_ed,cc,IHn,ed,Moderately persuasive,Moderately enjoyable,2,2,2,0.07142857142857142,0.07142857142857142,1,2,0,3,2.3333333333333335,2,1,53,1,0,1,2,2,0.07142857142857142,0.07142857142857142,"I believe the U.S. needs to do more to address climate change. We are not meeting certain targets for greenhouse gas cuts. It seems to me that the U.S. is also not doing enough to develop and promote clean energy. If theories about climate change are correct, we could be headed for disaster on our planet if the U.S. doesn't do more to address climate change."
R_1n72sUK798e5MZZ,cc_IHn_40,cc_IHn_40_4,y,cc_IHn_43_2|cc_IHn_231_3|cc_IHn_40_4|cc_IHn_25_3|cc_IHn_200_2,cc_IHn_ed,cc,IHn,ed,Very persuasive,Very enjoyable,3,3,3,0.06666666666666667,0.06666666666666667,2,3,0,3,3,3,1,53,1,0,1,2,2,0.06666666666666667,0.06666666666666667,"The U.S. should do more to prevent climate change and extreme weather events. Natural disasters and rising temperatures have been increasing steadily over the years. A lot of these changes are maybe due to the careless disregard for the environment by corporations and individuals. I think, changes need to be implemented before the situation becomes even more dire."
R_1n72sUK798e5MZZ,cc_IHn_25,cc_IHn_25_3,y,cc_IHn_43_2|cc_IHn_231_3|cc_IHn_40_4|cc_IHn_25_3|cc_IHn_200_2,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Slightly enjoyable,4,1,1,0.08333333333333333,0.08333333333333333,0,0,0,1,1.1666666666666667,1,1,53,1,0,1,2,2,0.08333333333333333,0.08333333333333333,"Climate change deniers may be reading different books and researching different articles than I am. Possibly, if they spend just one hour learning about the global damages that have already occurred as a result of what many believe to be climate change, they might reconsider their previous position. Some people would not see the increase in extreme weather events, but others may not."
R_1n72sUK798e5MZZ,cc_IHn_200,cc_IHn_200_2,y,cc_IHn_43_2|cc_IHn_231_3|cc_IHn_40_4|cc_IHn_25_3|cc_IHn_200_2,cc_IHn_ed,cc,IHn,ed,Slightly persuasive,Slightly enjoyable,5,1,1,0.09090909090909091,0.09090909090909091,1,0,0,1,1.3333333333333333,1,1,53,1,0,1,2,2,0.09090909090909091,0.09090909090909091,"Some people who tend to deny the existence of anthropogenic climate change might be lacking information. I'm no expert, however on some theories their arguments lack scientific validity. The overwhelming consensus among experts is that climate change is real, and the risks it poses to human health, food security, biodiversity, and global stability are severe. However, there are those who argue against taking action on climate change are motivated by greed, political ideology, or a lack of concern for future generations. The U.S. should possibly lead the world in reducing greenhouse gas emissions and transitioning to a low-carbon economy, and it is possible that any delay in taking action could result in future climate changes for the worst."
R_1gOWpbNIn03zdXf,cc_IHy_128,cc_IHy_128_4,n,cc_IHy_128_4|cc_IHy_128_1|cc_IHy_165_2|cc_IHy_4_1|cc_IHy_129_3,cc_IHy_ed,cc,IHy,ed,Slightly persuasive,Slightly enjoyable,1,1,1,0.0625,0.0625,3,3,0,3,2.5,1,0,39,1,0,0,2,1,0.0625,0.0625,Climate change is worse today. There is concrete evidence of its increasing severity. That's why the US must intervene. I am very much worried about the future now.
R_1gOWpbNIn03zdXf,cc_IHy_128,cc_IHy_128_1,n,cc_IHy_128_4|cc_IHy_128_1|cc_IHy_165_2|cc_IHy_4_1|cc_IHy_129_3,cc_IHy_ed,cc,IHy,ed,Moderately persuasive,Moderately enjoyable,2,2,2,0.0625,0.0625,4,4,0,4,3.3333333333333335,2,0,39,1,0,0,2,1,0.0625,0.0625,All scientists agree that climate change is worse today. There is evidence that climate change has increased in severity. I personally tend to think the US must intervene and that there are no valid arguments not to. I am very worried about the future now.
R_1gOWpbNIn03zdXf,cc_IHy_165,cc_IHy_165_2,n,cc_IHy_128_4|cc_IHy_128_1|cc_IHy_165_2|cc_IHy_4_1|cc_IHy_129_3,cc_IHy_ed,cc,IHy,ed,Moderately persuasive,Moderately enjoyable,3,2,2,0.1,0.1,4,4,0,4,3.3333333333333335,2,0,39,1,0,0,2,1,0.1,0.1,The U.S. has to do more to respond to extreme weather events. They seem to be happening with more and more regularity. It has to be determined how much the government can do about them. A sustainable future must be invested in.
R_1gOWpbNIn03zdXf,cc_IHy_4,cc_IHy_4_1,n,cc_IHy_128_4|cc_IHy_128_1|cc_IHy_165_2|cc_IHy_4_1|cc_IHy_129_3,cc_IHy_ed,cc,IHy,ed,Not at all persuasive,Slightly enjoyable,4,1,0,0.125,0.125,1,1,0,1,1.3333333333333333,0.5,0,39,1,0,0,2,1,0.125,0.125,"More and more climate disasters happen. Reporting is as good as ever and there is more awareness due to social media and such, and we need to do something about this."
